sls_ord_num,sls_prd_key,sls_cust_id,sls_order_dt,sls_ship_dt,sls_due_dt,sls_sales,sls_quantity,sls_price
GO44010,DA-FO-MOZZ-1KG,15593,20250131,20250202,20250208,77.6,1,77.6
GO44011,HB-PC-NAPP-250G,12933,20200722,20200729,20200729,31.2,1,31.2
GO44012,HB-FO-PAIN-XL,26238,20220727,20220729,20220804,76.75,5,15.35
GO44013,HB-CL-HAND-FAMILY,26432,20240204,20240208,20240210,15.1,2,7.55
GO44014,HH-GR-PAPE-250G,25149,20241209,20241210,20241218,362.84,4,90.71
GO44015,DA-GR-SOUR-12PK,25621,20210816,20210818,20210824,73.26,1,73.26
GO44016,PR-CH-POTA-250G,26975,20220519,20220521,20220601,204.51,3,68.17
GO44017,PR-CL-TOMA-500G,16995,20211122,20211123,20211202,175.6,2,87.8
GO44018,DA-CL-MOZZ-1L,12442,20250826,20250829,20250904,13.5,1,13.5
GO44019,BV-FO-SPRI-FAMILY,11385,20200929,20201004,20201007,13.36,2,6.68
GO44020,PR-PC-SPIN-XL,15946,20220422,20220424,20220503,44.82,3,14.94
GO44021,SN-CH-COOK-250G,17285,20221211,20221218,20221217,57.8,4,14.45
GO44022,HB-FO-NAPP-1KG,11969,20200817,20200822,20200822,69.08,4,17.27
GO44023,HB-GR-HAND-EA,27976,20220316,20220323,20220328,75.12,2,37.56
GO44024,HH-GR-LAUN-FAMILY,22186,20221227,20221231,20230106,181.36,2,90.68
GO44025,SN-CL-MIXE-250G,26933,20221116,20221122,20221127,96.28,2,48.14
GO44026,HB-FO-NAPP-1KG,24798,20250701,20250706,20250715,17.46,3,5.82
GO44027,SN-GR-POPC-2L,22893,20200202,20200204,20200210,249.12,3,83.04
GO44028,PR-GR-ORAN-12PK,24005,20240604,20240611,20240610,377.52,4,94.38
GO44029,HH-CL-SURF-XL,23644,20200725,20200727,20200801,2.76,3,0.92
GO44030,FR-PC-FROZ-1L,11513,20221002,20221003,20221012,189.38,2,94.69
GO44031,BK-PC-BAGE-XL,21200,20241119,20241122,20241201,107.28,3,35.76
GO44032,BV-DR-SPAR-FAMILY,15318,20230319,20230321,20230329,42.06,2,21.03
GO44033,BV-DR-INST-12PK,19062,20200618,20200624,20200702,360.15,3,120.05
GO44034,BV-GR-SPRI-1L,25857,20251113,20251115,20251118,653.88,12,54.49
GO44035,BK-CL-CHOC-XL,28124,20250724,20250728,20250806,47.05,1,47.05
GO44036,MT-CL-SALM-500G,14589,20230429,20230430,20230504,31.42,1,31.42
GO44037,BV-CL-SPRI-EA,28450,20240226,20240229,20240303,235.46,2,117.73
GO44038,BV-CL-COLA-1L,24070,20251003,20251009,20251014,577.74,6,96.29
GO44039,BV-FO-GREE-EA,11095,20210529,20210601,20210611,,2,49.33
GO44040,BK-CL-BURG-EA,16272,20220625,20220629,20220707,3.36,1,3.36
GO44041,SN-CL-POPC-FAMILY,19301,20210923,20210929,20211007,301.72,4,75.43
GO44042,DA-FO-GREE-XL,11270,20260107,20260112,20260114,102.05,5,20.41
GO44043,FR-GR-ICEC-250G,19966,20251224,20251230,20260104,16.3,10,1.63
GO44044,BV-PC-GREE-6PK,28954,20230223,20230225,20230303,206.82,2,103.41
GO44045,MT-CH-PRAW-EA,18096,20230822,20230829,20230904,91.64,1,91.64
GO44046,HH-GR-DISH-1L,20223,20220315,20220320,20220322,64.48,1,64.48
GO44047,FR-CH-FROZ-250G,23228,20240622,20240623,20240705,344.25,5,68.85
GO44048,HH-GR-DISH-12PK,18195,20260428,20260429,20260503,89.8,5,17.96
GO44049,MT-FO-SAUS-12PK,24150,20220726,20220801,20220731,39.18,2,19.59
GO44050,BK-FO-BURG-12PK,17828,20210930,20211003,20211013,542.1,6,90.35
GO44051,DA-CL-BUTT-XL,15358,20240718,20240720,20240801,124.3,2,62.15
GO44052,HB-PC-BODY-250G,28940,20231008,20231012,20231019,217.04,4,54.26
GO44053,HB-GR-TOOT-250G,15467,20251021,20251023,20251102,118.04,2,59.02
GO44054,BV-FO-ORAN-500G,20845,20240909,20240915,20240918,106.71,3,35.57
GO44055,BK-CL-CHOC-500G,26634,20231218,20231222,20231229,100.66,2,50.33
GO44056,DA-GR-MOZZ-6PK,17709,20220222,20220228,20220301,186.45,5,37.29
GO44057,FR-CH-FROZ-2L,11800,20240715,20240717,20240724,534.9,6,89.15
GO44058,BV-CL-SPRI-FAMILY,13825,20220902,20220904,20220911,124.38,6,20.73
GO44059,MT-DR-BEEF-1L,13857,20230606,20230608,20230618,76.02,3,25.34
GO44060,PN-CL-BAKE-6PK,16569,20250222,20250225,20250308,491.34,6,81.89
GO44061,HH-GR-PAPE-250G,11408,20201019,20201026,20201031,140.62,2,70.31
GO44062,BV-CL-SPRI-12PK,21470,20210304,20210309,20210316,53.08,2,26.54
GO44063,DA-CH-GREE-2L,15239,20220506,20220511,20220517,636.66,6,106.11
GO44064,PR-DR-SPIN-12PK,15027,20240427,20240504,20240502,69.28,2,34.64
GO44065,HB-PC-SHAM-2L,22109,20240501,20240508,20240511,81.96,1,81.96
GO44066,FR-GR-FISH-12PK,14730,20251231,20260103,20260105,157.05,3,52.35
GO44067,PN-CL-BAKE-12PK,13065,20240219,20240223,20240227,110.88,1,110.88
GO44068,SN-CH-POTA-1KG,27398,20250831,20250903,20250910,126.0,12,10.5
GO44069,SN-DR-MIXE-EA,23117,20211105,20211107,20211113,192.62,2,96.31
GO44070,BK-FO-CHOC-1L,13581,20250730,20250731,20250813,108.31,1,108.31
GO44071,DA-CL-SOUR-EA,14483,20241129,20241202,20241206,36.44,1,36.44
GO44072,BV-CL-SPRI-12PK,15688,20260118,20260120,20260127,129.05,5,25.81
GO44073,BV-DR-SPAR-1L,15472,20230509,20230513,20230519,123.32,1,123.32
GO44074,PR-CL-APPL-6PK,17851,20200623,20200629,20200707,73.26,1,73.26
GO44075,FR-CH-ICEC-XL,21794,20200922,20200924,20201005,62.64,1,62.64
GO44076,BV-DR-INST-12PK,22711,20250805,20250807,20250813,348.66,3,116.22
GO44077,HH-GR-LAUN-EA,24092,20240717,20240721,20240728,32.38,1,32.38
GO44078,FR-DR-FROZ-FAMILY,13465,20250808,20250812,20250820,414.55,5,82.91
GO44079,PR-CL-TOMA-250G,23076,20210424,20210501,20210508,33.36,3,11.12
GO44080,SN-DR-POTA-EA,14769,20230226,20230302,20230306,98.12,1,98.12
GO44081,PR-DR-BANA-XL,26297,20211122,20211128,20211201,61.78,2,30.89
GO44082,PR-CL-BANA-1L,18349,20220716,20220718,20220723,155.3,2,77.65
GO44083,HH-CH-PAPE-500G,13993,20200807,20200808,20200813,94.04,1,94.04
GO44084,BV-CH-SPAR-2L,23829,20230316,20230320,20230328,860.1,10,86.01
GO44085,MT-CH-SAUS-1KG,16820,20220809,20220813,20220820,49.28,2,24.64
GO44086,PN-CL-BAKE-12PK,19376,20250604,20250605,20250615,268.76,2,134.38
GO44087,FR-GR-FROZ-6PK,16670,20240610,20240615,20240615,212.49,3,70.83
GO44088,DA-CL-BUTT-XL,22161,20240727,20240729,20240801,85.11,1,85.11
GO44089,PN-CL-SPAG-1KG,21211,20240602,20240608,20240608,319.2,5,63.84
GO44090,HH-CH-PAPE-500G,13573,20220726,20220730,20220806,78.31,1,78.31
GO44091,PN-FO-OLIV-XL,13581,20241001,20241004,20241014,285.84,4,71.46
GO44092,MT-DR-LAMB-500G,15243,20221009,20221015,20221019,151.12,4,37.78
GO44093,SN-PC-POTA-EA,20977,20200212,20200219,20200223,29.33,1,29.33
GO44094,FR-DR-ICEC-1L,18344,20240807,20240808,20240816,61.72,1,61.72
GO44095,PN-PC-TUNA-FAMILY,19503,20201005,20201009,20201019,23.76,1,23.76
GO44096,SN-CL-CHOC-6PK,20447,20260325,20260329,20260403,121.77,3,40.59
GO44097,BK-CL-BURG-6PK,16877,20220108,20220113,20220116,25.72,1,25.72
GO44098,HB-CH-BODY-500G,19656,20210604,20210611,20210610,128.84,2,64.42
GO44099,BK-GR-BAGE-12PK,27001,20241019,20241025,20241027,79.37,1,79.37
GO44100,SN-CL-CHOC-6PK,28413,20240701,20240704,20240714,34.75,1,34.75
GO44101,HH-PC-SURF-6PK,14430,20250112,20250119,20250125,118.66,2,59.33
GO44102,HH-CH-TOIL-XL,29395,20250804,20250810,20250814,179.55,5,35.91
GO44103,BV-CL-COLA-1L,27206,20220307,20220309,20220316,1382.52,12,115.21
GO44104,HB-PC-BODY-EA,18874,20201028,20201101,20201111,98.28,1,98.28
GO44105,BV-FO-ORAN-FAMILY,11774,20210723,20210730,20210803,77.37,1,77.37
GO44106,HH-FO-TOIL-XL,22764,20250614,20250618,20250623,92.6,1,92.6
GO44107,DA-CH-CREA-12PK,16178,20241023,20241024,20241028,33.3,5,6.66
GO44108,FR-GR-FISH-12PK,17123,20240814,20240815,20240819,56.18,1,56.18
GO44109,HH-CH-BINB-1KG,26825,20211022,20211028,20211031,25.52,2,12.76
GO44110,MT-GR-LAMB-6PK,14267,20250809,20250814,20250823,88.2,5,17.64
GO44111,SN-CH-COOK-FAMILY,28854,20221129,20221201,20221211,18.55,5,3.71
GO44112,BV-CH-SPAR-2L,25534,20250315,20250317,20250320,296.01,3,98.67
GO44113,HB-DR-HAND-250G,23314,20200921,20200926,20200930,49.64,1,49.64
GO44114,MT-GR-LAMB-6PK,21386,20210620,20210625,20210630,39.44,2,19.72
GO44115,PR-FO-CARR-6PK,25922,20211016,20211017,20211022,48.24,2,24.12
GO44116,HH-PC-BINB-1L,25878,20210625,20210630,20210704,204.8,2,102.4
GO44117,BV-CL-SPRI-6PK,14992,20250306,20250313,20250316,115.46,1,115.46
GO44118,FR-CH-ICEC-XL,25522,20240222,20240226,20240303,198.2,4,49.55
GO44119,BK-CL-BURG-500G,20097,20241123,20241126,20241201,504.66,6,84.11
GO44120,MT-FO-LAMB-EA,25232,20240825,20240826,20240907,594.12,12,49.51
GO44121,FR-GR-FROZ-250G,15172,20241005,20241010,20241016,20.89,1,20.89
GO44122,HH-GR-DISH-12PK,16477,20210615,20210621,20210621,32.24,2,16.12
GO44123,BV-CL-COLA-1L,11359,20230815,20230822,20230829,370.74,3,123.58
GO44124,BV-FO-SPRI-6PK,18162,20251208,20251214,20251213,135.2,2,67.6
GO44125,BK-CL-BAGE-500G,25763,20240603,20240604,20240611,3.3,3,1.1
GO44126,HB-FO-HAND-6PK,19908,20250426,20250430,20250508,1147.1,10,114.71
GO44127,BV-DR-SPRI-2L,22886,20230323,20230329,20230402,14.02,2,7.01
GO44128,HH-CH-SURF-EA,21918,20220218,20220222,20220227,249.6,3,83.2
GO44129,DA-GR-SOUR-1KG,17743,20260401,20260407,20260406,68.52,1,68.52
GO44130,DA-GR-SOUR-12PK,12999,20220321,20220324,20220329,138.8,2,69.4
GO44131,FR-GR-ICEC-1KG,21384,20220224,20220227,20220302,46.4,1,46.4
GO44132,HH-PC-PAPE-2L,22162,20240717,20240721,20240727,116.74,1,116.74
GO44133,HH-FO-BINB-6PK,13374,20230726,20230729,20230802,101.16,6,16.86
GO44134,SN-CH-CRAC-XL,15163,20250724,20250729,20250806,80.23,1,80.23
GO44135,SN-FO-MUES-XL,29082,20230505,20230508,20230515,61.7,1,61.7
GO44136,BV-CL-SPRI-1KG,21307,20220222,20220224,20220228,32.4,2,16.2
GO44137,FR-CH-FROZ-500G,17291,20220527,20220602,20220605,58.56,4,14.64
GO44138,DA-GR-MOZZ-6PK,16840,20241026,20241031,20241109,31.41,1,31.41
GO44139,BV-CH-SPRI-2L,18534,20230826,20230901,20230902,24.11,1,24.11
GO44140,BV-DR-GREE-250G,26473,20230622,20230629,20230703,19.15,1,19.15
GO44141,HH-DR-LAUN-EA,12521,20210618,20210624,20210627,462.9,6,77.15
GO44142,DA-FO-CREA-12PK,26715,20240108,20240112,20240113,94.32,3,31.44
GO44143,FR-GR-ICEC-1KG,14164,20221220,20221224,20230103,193.52,4,48.38
GO44144,PR-GR-BROC-6PK,19648,20230123,20230128,20230131,43.89,3,14.63
GO44145,PR-CL-APPL-6PK,27068,20220524,20220526,20220605,63.17,1,63.17
GO44146,PN-DR-BASM-6PK,12714,20230924,20231001,20231005,228.87,3,76.29
GO44147,SN-GR-MIXE-EA,21624,20230629,20230703,20230711,105.66,2,52.83
GO44148,HB-CL-NAPP-1L,28105,20250506,20250509,20250512,28.34,1,28.34
GO44149,BK-GR-CHOC-2L,11806,20230318,20230321,20230331,36.55,1,36.55
GO44150,HH-FO-TOIL-XL,22448,20250727,20250801,20250801,110.13,1,110.13
GO44151,BV-CL-SPRI-6PK,13183,20210515,20210522,20210527,179.88,2,89.94
GO44152,BV-DR-SPAR-6PK,26364,20230806,20230807,20230817,57.76,2,28.88
GO44153,BK-CH-BAGE-XL,13218,20260216,20260218,20260228,60.8,2,30.4
GO44154,HH-CL-SURF-FAMILY,16052,20200304,20200310,20200315,96.53,1,96.53
GO44155,PN-FO-TOMA-2L,18983,20240110,20240114,20240115,125.85,5,25.17
GO44156,HB-PC-NAPP-250G,22449,20240225,20240301,20240303,74.22,2,37.11
GO44157,BV-DR-SPAR-FAMILY,14426,20230426,20230427,20230501,15.54,3,5.18
GO44158,FR-GR-FROZ-EA,26862,20251026,20251101,20251105,9.42,6,1.57
GO44159,PR-CH-POTA-1L,21245,20200630,20200702,20200713,53.6,1,53.6
GO44160,SN-DR-CHOC-1KG,14281,20200125,20200131,20200205,45.71,1,45.71
GO44161,HB-GR-HAND-EA,28746,20260522,20260528,20260605,203.52,4,50.88
GO44162,HB-CL-HAND-FAMILY,24181,20251012,20251015,20251024,6.32,1,6.32
GO44163,HH-PC-BINB-1L,24975,20220305,20220308,20220312,1065.3,10,106.53
GO44164,DA-CH-WHOL-6PK,24301,20200730,20200804,20200807,138.52,2,69.26
GO44165,PR-CH-ORAN-1L,13824,20220517,20220521,20220525,65.68,2,32.84
GO44166,SN-FO-CHOC-XL,22825,20210618,20210621,20210701,188.76,3,62.92
GO44167,PN-CL-BASM-1KG,22534,20250302,20250308,20250312,163.72,2,81.86
GO44168,PN-FO-OLIV-XL,27978,20250108,20250110,20250122,132.02,2,66.01
GO44169,HH-GR-LAUN-FAMILY,13503,20201027,20201028,20201108,407.16,4,101.79
GO44170,HB-FO-HAND-1L,11605,20241116,20241120,20241128,27.81,1,27.81
GO44171,BV-DR-SPRI-2L,16203,20230802,20230803,20230813,6.75,1,6.75
GO44172,HB-FO-NAPP-1KG,12043,20211028,20211102,20211108,3.54,1,3.54
GO44173,MT-PC-PORK-2L,25251,20200119,20200123,20200131,75.86,2,37.93
GO44174,HH-GR-PAPE-250G,27145,20200613,20200614,20200627,91.23,1,91.23
GO44175,BK-CH-MUFF-500G,26402,20210906,20210912,20210920,68.0,2,34.0
GO44176,BV-PC-GREE-6PK,14045,20210608,20210615,20210619,81.38,1,81.38
GO44177,HB-FO-TOOT-EA,24585,20250706,20250711,20250715,178.68,2,89.34
GO44178,FR-PC-FISH-250G,17186,20210118,20210125,20210129,19.6,2,9.8
GO44179,BK-DR-BAGE-12PK,26954,20250718,20250725,20250725,37.26,3,12.42
GO44180,HH-DR-DISH-1L,20270,20220510,20220514,20220516,3.96,4,0.99
GO44181,FR-CL-FROZ-FAMILY,12482,20220820,20220824,20220831,148.56,2,74.28
GO44182,HB-PC-PAIN-XL,24325,20251230,20260104,20260111,241.32,4,60.33
GO44183,HB-FO-PAIN-XL,23060,20230901,20230902,20230914,35.12,2,17.56
GO44184,MT-GR-LAMB-6PK,20965,20230704,20230709,20230709,38.7,2,19.35
GO44185,DA-FO-SOUR-250G,14711,20210924,20210929,20211006,184.68,6,30.78
GO44186,FR-CH-FROZ-250G,26486,20201221,20201225,20201228,259.44,3,86.48
GO44187,HH-DR-SURF-1KG,27004,20250323,20250325,20250330,607.7,10,60.77
GO44188,HB-CL-HAND-FAMILY,13198,20210629,20210705,20210706,8.35,1,8.35
GO44189,HB-GR-TOOT-XL,13454,20251117,20251119,20251129,194.26,2,97.13
GO44190,SN-GR-CHOC-2L,13498,20230810,20230817,20230822,127.83,3,42.61
GO44191,FR-DR-FISH-12PK,20156,20250114,20250116,20250119,60.48,3,20.16
GO44192,HH-FO-DISH-1KG,15594,20230414,20230418,20230425,542.22,6,90.37
GO44193,BK-CL-WHOL-EA,17071,20230508,20230514,20230515,215.4,3,71.8
GO44194,BK-PC-BAGE-1KG,21291,20210508,20210512,20210520,51.35,1,51.35
GO44195,HB-GR-TOOT-XL,12352,20230722,20230729,20230803,1009.5,10,100.95
GO44196,DA-FO-SOUR-250G,14880,20260324,20260325,20260402,34.71,1,34.71
GO44197,BK-PC-BAGE-FAMILY,26083,20231127,20231202,20231207,41.64,4,10.41
GO44198,FR-CL-FISH-1KG,14976,20221127,20221204,20221211,44.44,2,22.22
GO44199,HB-PC-BODY-EA,25046,20230104,20230111,20230116,244.05,3,81.35
GO44200,FR-GR-ICEC-EA,29431,20221004,20221009,20221012,188.07,3,62.69
GO44201,HH-CH-PAPE-6PK,21991,20251214,20251219,20251223,32.58,2,16.29
GO44202,HH-PC-BINB-500G,18914,20230620,20230627,20230630,191.4,10,19.14
GO44203,BV-CL-SPAR-1L,20209,20230221,20230227,20230226,14.15,1,14.15
GO44204,HH-PC-LAUN-250G,24304,20200513,20200517,20200520,37.78,1,37.78
GO44205,SN-CH-COOK-250G,16886,20201207,20201211,20201215,6.29,1,6.29
GO44206,BV-CH-SPRI-2L,27047,20201103,20201104,20201112,35.22,2,17.61
GO44207,HB-DR-SHAM-XL,16181,20250129,20250205,20250203,85.38,3,28.46
GO44208,SN-GR-MIXE-EA,19405,20211103,20211110,20211112,165.84,4,41.46
GO44209,BK-PC-BAGE-XL,26585,20250705,20250708,20250712,335.7,10,33.57
GO44210,HH-CH-PAPE-6PK,18590,20211126,20211129,20211206,15.48,1,15.48
GO44211,HB-GR-NAPP-XL,25437,20250812,20250813,20250819,202.26,3,67.42
GO44212,MT-DR-SAUS-250G,28342,20251118,20251122,20251127,102.18,1,102.18
GO44213,HB-GR-NAPP-XL,22051,20210205,20210209,20210219,958.5,10,95.85
GO44214,BV-FO-ORAN-1L,26425,20250101,20250108,20250109,67.82,2,33.91
GO44215,BV-PC-INST-1KG,22467,20200304,20200311,20200313,26.49,1,26.49
GO44216,BV-CL-ORAN-12PK,22355,20260505,20260510,20260518,194.34,3,64.78
GO44217,PR-CH-ORAN-1L,24423,20221111,20221117,20221122,32.94,2,16.47
GO44218,HB-CL-PAIN-FAMILY,21454,20250417,20250423,20250501,25.96,1,25.96
GO44219,FR-FO-FROZ-1KG,13854,20241216,20241218,20241222,21.68,1,21.68
GO44220,PN-CL-SPAG-1KG,14672,20200210,20200214,20200216,101.58,2,50.79
GO44221,HB-CH-NAPP-12PK,14069,20221215,20221217,20221221,98.66,1,98.66
GO44222,HB-GR-HAND-EA,27017,20210129,20210201,20210209,98.92,2,49.46
GO44223,FR-FO-ICEC-1KG,23623,20240906,20240910,20240916,291.15,3,97.05
GO44224,BK-CH-WHIT-12PK,11688,20210803,20210810,20210814,83.54,2,41.77
GO44225,HB-FO-HAND-1L,16946,20250721,20250726,20250728,47.18,2,23.59
GO44226,SN-DR-MUES-1KG,14501,20220523,20220525,20220530,26.19,1,26.19
GO44227,HB-GR-TOOT-XL,23172,20201105,20201107,20201114,123.76,1,123.76
GO44228,DA-CL-MOZZ-XL,25975,20250720,20250721,20250729,20.82,1,20.82
GO44229,DA-FO-CREA-12PK,26419,20210921,20210924,20210928,114.09,3,38.03
GO44230,FR-PC-FISH-250G,13444,20211101,20211103,20211113,32.19,3,10.73
GO44231,BK-PC-WHIT-6PK,20902,20250415,20250418,20250428,122.55,1,122.55
GO44232,BV-FO-ORAN-1L,27021,20200112,20200116,20200119,98.96,4,24.74
GO44233,MT-PC-SAUS-250G,22217,20230531,20230604,20230611,30.09,3,10.03
GO44234,HH-FO-TOIL-XL,26993,20210212,20210218,20210221,430.24,4,107.56
GO44235,SN-CH-POTA-2L,27368,20210921,20210924,20211002,79.56,1,79.56
GO44236,HH-PC-LAUN-250G,28613,20251021,20251025,20251029,60.04,2,30.02
GO44237,PR-GR-TOMA-1L,26728,20200912,20200915,20200923,113.75,1,113.75
GO44238,MT-CL-SALM-500G,12998,20260106,20260112,20260120,29.75,1,29.75
GO44239,HH-PC-PAPE-2L,28165,20250724,20250726,20250807,240.81,3,80.27
GO44240,BV-CH-SPRI-2L,16931,20200706,20200709,20200719,23.7,1,23.7
GO44241,HB-GR-BODY-1L,16904,20231127,20231204,20231211,238.5,3,79.5
GO44242,PR-CH-ORAN-500G,18054,20200605,20200606,20200611,187.2,2,93.6
GO44243,HB-PC-BODY-EA,12376,20220311,20220313,20220325,74.59,1,74.59
GO44244,SN-FO-POTA-1KG,15053,20220727,20220803,20220804,446.0,10,44.6
GO44245,BV-FO-SPRI-FAMILY,11527,20240531,20240601,20240611,23.74,1,23.74
GO44246,HB-GR-TOOT-250G,26503,20240918,20240925,20240928,478.74,6,79.79
GO44247,FR-CH-FROZ-250G,28535,20260205,20260208,20260215,1048.56,12,87.38
GO44248,PR-GR-TOMA-1L,14201,20250923,20250924,20251006,212.66,2,106.33
GO44249,DA-FO-SOUR-250G,22626,20220216,20220217,20220226,62.52,2,31.26
GO44250,BK-PC-WHIT-6PK,11188,20240203,20240205,20240212,499.2,5,99.84
GO44251,DA-CH-CREA-12PK,20686,20200518,20200525,20200526,43.14,6,7.19
GO44252,BK-FO-CROI-EA,20277,20231226,20231228,20240107,53.6,2,26.8
GO44253,SN-DR-CHOC-1KG,26733,20210925,20210926,20211004,134.6,2,67.3
GO44254,BK-CL-BURG-6PK,11433,20200304,20200308,20200316,62.49,3,20.83
GO44255,PN-CH-OLIV-FAMILY,28087,20240614,20240617,20240623,5.31,3,1.77
GO44256,MT-GR-SALM-250G,25764,20220604,20220607,20220609,87.44,2,43.72
GO44257,BV-CL-COLA-1L,18308,20210623,20210627,20210703,292.02,3,97.34
GO44258,HH-DR-DISH-1L,24500,20250926,20251002,20251009,0.78,1,0.78
GO44259,BK-FO-BAGE-1L,13242,20211205,20211211,20211215,21.76,1,21.76
GO44260,PR-FO-CARR-6PK,25830,20260304,20260309,20260318,55.95,3,18.65
GO44261,PR-FO-AVOC-EA,13331,20220905,20220909,20220919,122.84,2,61.42
GO44262,HB-DR-HAND-12PK,24026,20220108,20220114,20220116,23.2,1,23.2
GO44263,PN-PC-SUGA-6PK,17047,20251001,20251002,20251008,97.91,1,97.91
GO44264,BV-DR-SPRI-6PK,27696,20250831,20250906,20250913,14.27,1,14.27
GO44265,PR-CL-TOMA-500G,17029,20240224,20240226,20240229,323.73,3,107.91
GO44266,HH-GR-DISH-12PK,25089,20241116,20241119,20241125,182.04,12,15.17
GO44267,PR-PC-BROC-500G,18494,20230423,20230427,20230506,134.38,2,67.19
GO44268,BK-CH-BAGE-250G,27545,20211028,20211104,20211104,35.7,5,7.14
GO44269,HH-PC-BINB-500G,25692,20230812,20230818,20230819,18.68,1,18.68
GO44270,MT-GR-BEEF-XL,18179,20221129,20221202,20221204,424.32,4,106.08
GO44271,BK-FO-CHOC-1L,20374,20260410,20260415,20260418,996.8,10,99.68
GO44272,DA-FO-SOUR-250G,11198,20220121,20220123,20220128,32.36,1,32.36
GO44273,BV-DR-SPAR-6PK,11126,20220519,20220523,20220530,149.1,5,29.82
GO44274,SN-PC-MIXE-FAMILY,23964,20251025,20251031,20251103,48.36,2,24.18
GO44275,MT-CL-SALM-500G,21826,20240717,20240722,20240725,28.02,1,28.02
GO44276,BK-GR-BAGE-1L,13641,20210529,20210530,20210612,473.95,5,94.79
GO44277,SN-CL-CHOC-2L,12726,20250215,20250219,20250225,184.8,3,61.6
GO44278,FR-GR-ICEC-1KG,20031,20220325,20220330,20220405,243.2,5,48.64
GO44279,PN-CL-FLOU-6PK,24594,20211111,20211116,20211116,155.8,4,38.95
GO44280,BV-CL-SPAR-1L,23258,20211013,20211017,20211025,172.8,5,34.56
GO44281,FR-CL-FROZ-FAMILY,24860,20210823,20210829,20210901,57.8,1,57.8
GO44282,SN-GR-COOK-2L,15637,20210820,20210821,20210902,554.64,12,46.22
GO44283,PR-PC-SPIN-XL,14373,20250704,20250705,20250712,29.0,2,14.5
GO44284,HH-DR-SURF-1KG,25167,20260212,20260219,20260221,187.59,3,62.53
GO44285,HB-PC-BODY-250G,28456,20250315,20250318,20250328,94.46,2,47.23
GO44286,DA-CL-MOZZ-6PK,20740,20200927,20201004,20201005,65.22,3,21.74
GO44287,HB-DR-HAND-12PK,17978,20201210,20201214,20201222,17.76,1,17.76
GO44288,HH-GR-LAUN-EA,13468,20211221,20211227,20220102,68.75,5,13.75
GO44289,HB-GR-HAND-6PK,26618,20221130,20221204,20221212,5.62,2,2.81
GO44290,SN-PC-MIXE-FAMILY,26130,20251114,20251120,20251123,252.0,10,25.2
GO44291,FR-CL-FROZ-FAMILY,22093,20210219,20210222,20210225,227.91,3,75.97
GO44292,PR-GR-BROC-6PK,20998,20230710,20230716,20230721,18.85,1,18.85
GO44293,BV-FO-ORAN-500G,26307,20230620,20230625,20230701,36.41,1,36.41
GO44294,HB-GR-BODY-1L,29120,20221213,20221215,20221219,218.31,3,72.77
GO44295,PN-DR-TUNA-2L,27748,20231128,20231201,20231204,32.44,1,32.44
GO44296,DA-DR-SOUR-2L,11296,20230124,20230127,20230204,192.15,5,38.43
GO44297,HH-CL-SURF-FAMILY,16650,20240801,20240808,20240813,129.32,1,129.32
GO44298,FR-DR-ICEC-1L,26149,20200307,20200309,20200320,57.93,1,57.93
GO44299,DA-CL-MOZZ-XL,16916,20201120,20201121,20201128,58.58,2,29.29
GO44300,HH-DR-SURF-1KG,21135,20200814,20200817,20200827,317.1,5,63.42
GO44301,DA-GR-SOUR-12PK,26554,20230613,20230616,20230620,111.1,2,55.55
GO44302,BV-PC-SPAR-6PK,15970,20230321,20230326,20230403,248.6,4,62.15
GO44303,MT-CL-SALM-500G,27984,20200619,20200623,20200624,171.4,5,34.28
GO44304,BV-CH-SPAR-2L,18849,20210422,20210429,20210428,96.94,1,96.94
GO44305,HH-PC-SURF-6PK,27814,20251027,20251031,20251106,311.6,5,62.32
GO44306,HB-GR-PAIN-1KG,27282,20210108,20210109,20210113,271.24,4,67.81
GO44307,BV-CL-SPAR-12PK,29229,20230905,20230906,20230911,27.4,1,27.4
GO44308,MT-DR-CHIC-XL,26221,20250116,20250120,20250121,113.55,1,113.55
GO44309,HB-FO-HAND-6PK,20295,20211104,20211107,20211113,301.35,3,100.45
GO44310,FR-CL-ICEC-500G,21319,20231020,20231025,20231103,113.12,2,56.56
GO44311,BK-FO-BURG-12PK,21055,20210513,20210516,20210526,87.12,1,87.12
GO44312,BK-PC-BAGE-FAMILY,14238,20200722,20200723,20200805,9.37,1,9.37
GO44313,BK-CL-BURG-500G,21790,20230529,20230604,20230606,165.1,2,82.55
GO44314,MT-PC-SAUS-250G,21858,20210318,20210325,20210328,29.44,4,7.36
GO44315,BK-FO-WHIT-250G,16610,20230805,20230806,20230812,111.86,2,55.93
GO44316,DA-CH-GREE-2L,11319,20210105,20210112,20210116,314.22,3,104.74
GO44317,BK-CL-CHOC-250G,11084,20250529,20250601,20250608,88.93,1,88.93
GO44318,HH-DR-SURF-1KG,17760,20220311,20220316,20220325,66.24,1,66.24
GO44319,MT-CH-CHIC-250G,11658,20210715,20210721,20210726,688.08,6,114.68
GO44320,SN-DR-MUES-2L,20965,20220528,20220601,20220606,172.12,2,86.06
GO44321,PR-CL-TOMA-2L,14735,20200412,20200417,20200422,268.59,3,89.53
GO44322,MT-CL-PORK-1KG,22768,20240310,20240314,20240318,110.56,1,110.56
GO44323,BV-CL-COLA-1L,23868,20221009,20221015,20221019,112.52,1,112.52
